447, 3, 883
432, -185, 743
228, -177, 844
84, -92, 904
68, -92, 944
68, -78, 944
119, -91, 973
109, 1, 915
87, 71, 903
87, 71, 903
81, 102, 883
101, 95, 889
-,-,-
-592, 639, 13
-1211, 1533, -279
-1916, 1997, -875
-1998, 1997, -1253
-1998, 1950, -1357
-1827, 322, -859
-771, -1573, 496
143, -1998, 1787
550, -1998, 1998
317, -1998, 1998
193, -1998, 1998
273, -1998, 1998
448, -1962, 1994
376, -1578, 1722
163, -1293, 1345
119, -1345, 1113
285, -1604, 890
211, -1990, 629
64, -1998, 651
-390, -1998, 1021
-903, -1998, 1116
-1043, -1998, 1100
-1000, -1390, 931
-1119, 320, 1056
-1726, 1939, 1129
-1998, 1997, 1417
-1932, 1997, 1738
-929, 1932, 1566
133, 999, 1128
582, 227, 847
604, -246, 869
424, -453, 944
424, -453, 944
278, -536, 1100
194, -485, 1116
132, -274, 1002
93, -88, 845
93, -11, 780
145, -30, 759
145, -30, 759
180, -61, 810
176, -78, 907
151, -88, 923
131, -77, 970
137, -125, 1004
158, -165, 1022
158, -165, 1025
166, -186, 1025
174, -186, 1015
189, -188, 1030
208, -183, 1065
211, -165, 1095
197, -129, 1162
-,-,-
-804, 869, -191
-1577, 1737, -634
-1998, 1997, -951
-1998, 1997, -1478
-1998, 1915, -1692
-1864, 169, -987
-767, -1878, 534
41, -1998, 1924
-71, -1998, 1998
-638, -1998, 1998
-781, -1998, 1998
-373, -1998, 1998
363, -1700, 1612
363, -1700, 1177
411, -1440, 1177
473, -1216, 918
496, -1048, 820
447, -935, 807
288, -854, 826
46, -959, 730
-249, -1158, 657
-511, -1509, 560
-710, -1929, 533
-944, -1998, 559
-1130, -1998, 441
-1195, -1998, 487
-1324, -1861, 711
-1468, -944, 886
-1213, 520, 825
-1181, 1723, 905
-1185, 1997, 1367
-1397, 1997, 1948
-1047, 1997, 1998
-274, 1414, 1965
274, 481, 1502
478, -87, 1121
434, -455, 1017
258, -544, 1027
30, -437, 1055
-91, -354, 1072
-114, -285, 1096
-122, -240, 1068
-95, -132, 1010
-95, -132, 1010
-28, -90, 940
33, -94, 923
-,-,-
-424, 357, 44
-424, 357, 44
-1183, 663, -360
-1875, 1506, -715
-1998, 1997, -1013
-1998, 1997, -1029
-1605, 205, 4
-1605, 205, 4
-825, -1534, 1423
89, -1998, 1998
329, -1998, 1998
-64, -1998, 1998
