-307, -1442, 1620
-333, -1146, 1336
-217, -1230, 1331
-4, -1231, 1123
180, -1053, 793
230, -832, 649
173, -633, 618
125, -552, 644
42, -502, 797
-,-,-
95, 371, 749
172, 481, 732
77, 607, 906
77, 607, 906
-173, 832, 1544
-309, 828, 1984
-420, 504, 1998
-646, -162, 1998
-774, -937, 1998
-724, -1616, 1998
-548, -1991, 1998
-462, -1998, 1971
-480, -1998, 1538
-507, -1998, 963
-584, -1998, 586
-724, -1869, 472
-797, -1641, 433
-788, -1466, 311
-800, -1198, 108
-830, -710, -273
-818, -268, -559
-839, 124, -582
-883, 330, -718
-911, 497, -777
-949, 750, -762
-942, 1006, -896
-904, 1289, -967
-806, 1573, -706
-583, 1851, -507
-419, 1997, -188
-379, 1943, 164
-402, 1628, 613
-352, 1304, 1230
-396, 1031, 1876
-430, 795, 1998
-258, 392, 1998
-258, 392, 1998
-17, -244, 1998
123, -1004, 1998
64, -1397, 1998
-88, -1416, 1998
66, -1654, 1918
288, -1979, 1528
295, -1923, 1271
185, -1459, 976
92, -983, 688
49, -680, 531
0, -491, 558
-63, -312, 714
-63, -312, 714
-107, -137, 789
-138, -11, 859
-153, 88, 975
-134, 109, 1063
-,-,-
-154, 340, 1401
-106, 304, 1622
-28, 265, 1929
3, 269, 1998
-47, 146, 1998
-141, -244, 1998
-173, -792, 1998
-338, -1199, 1998
-649, -1425, 1998
-898, -1736, 1998
-931, -1983, 1696
-804, -1998, 780
-717, -1823, 146
-690, -1418, -246
-678, -1179, -403
-640, -1049, -538
-597, -862, -840
-579, -598, -956
-702, -330, -731
-819, 0, -541
-786, 337, -564
-669, 345, -773
-640, 439, -628
-715, 658, -421
-804, 1119, -216
-860, 1626, 267
-834, 1995, 696
-658, 1997, 808
-416, 1997, 1082
-247, 1997, 1559
-247, 1997, 1559
-125, 1937, 1939
-113, 1425, 1998
-275, 695, 1998
-250, -167, 1998
-107, -960, 1998
53, -1640, 1998
26, -1982, 1998
-19, -1998, 1993
-90, -1998, 1914
-156, -1998, 1545
-235, -1834, 1207
-173, -1393, 1016
22, -1016, 813
187, -683, 705
220, -327, 695
86, 11, 988
-92, 332, 1207
-234, 434, 1335
-270, 322, 1316
-,-,-
-118, 906, 1911
-24, 175, 1998
5, -531, 1998
-289, -1277, 1998
-451, -1899, 1998
-688, -1998, 1998
-802, -1998, 1894
-820, -1998, 1281
-795, -1963, 606
-796, -1779, 365
-805, -1513, 77
-747, -1149, -193
-610, -987, -505
-615, -763, -728
-781, -375, -825
-1020, 15, -676
-1066, 156, -649
-1032, 370, -638
-946, 618, -681
-834, 750, -871
-847, 946, -847
-897, 1299, -464
-738, 1715, -351
-643, 1931, -126
-708, 1997, 308
-620, 1997, 847
-620, 1997, 847
-469, 1993, 1478
-540, 1680, 1982
-583, 1177, 1998
-529, 538, 1998
-521, -17, 1998
-624, -349, 1998
-622, -984, 1998
-330, -1926, 1998
-110, -1985, 1992
100, -1985, 1579
306, -1977, 1225
424, -1988, 901
305, -1588, 859
90, -955, 775
-83, -515, 637
-170, -161, 716
-149, -80, 849
-96, -51, 925
-61, 30, 951
-61, 30, 951
-30, 119, 914
-4, 170, 939
-3, 78, 1043
-3, 78, 1043
-,-,-
191, 1339, 1191
156, 1473, 1621
99, 1033, 1998
-21, 361, 1998
-186, -549, 1998
-316, -1576, 1998
-448, -1998, 1998
-487, -1998, 1998
-578, -1998, 1816
-690, -1998, 1333
-716, -1904, 802
-714, -1709, 474
-659, -1507, 71
-641, -1201, -127
-590, -973, -545
-670, -714, -821
-895, -400, -864
-1034, -171, -744
-995, 44, -779
-884, 110, -817
-824, 187, -689
-718, 429, -670
-593, 786, -582
-527, 1184, -184
-764, 1847, 424
-713, 1997, 723
-713, 1997, 723
-381, 1997, 713
-349, 1997, 1199
-401, 1997, 1673
-454, 1963, 1982
-349, 1359, 1998
-238, 639, 1998
-276, 81, 1998
-246, -856, 1998
-217, -1707, 1998
-318, -1858, 1998
-276, -1944, 1998
-2, -1998, 1874
175, -1989, 1687
185, -1596, 1271
91, -1048, 927
24, -679, 858
-30, -405, 942
-102, -146, 992
-115, 53, 963
-117, 128, 942
-117, 128, 942
-119, 119, 1012
-131, 100, 1108
-117, 105, 1110
-80, 96, 1017
-65, 68, 1006
-,-,-
25, 386, 1871
115, 224, 1915
149, 105, 1998
-131, -35, 1998
-557, -427, 1998
-637, -1134, 1998
-690, -1591, 1998
-648, -1602, 1932
-694, -1496, 1331
-748, -1434, 831
-716, -1327, 506
-484, -1260, 76
-229, -1232, -514
-139, -1152, -863
-235, -1029, -923
-558, -757, -624
-859, -348, -713
-883, 28, -880
-769, 63, -1110
-644, 35, -1158
-534, 186, -1147
-545, 267, -1044
-649, 304, -744
-718, 421, -420
-652, 647, -176
-652, 647, -176
-606, 827, -5
-563, 1248, 360
-473, 1526, 535
-456, 1635, 963
-474, 1691, 1432
-430, 1694, 1826
-332, 1434, 1998
-368, 933, 1998
-469, 745, 1998
-519, 755, 1998
-356, 295, 1998
-150, -610, 1998
-203, -1084, 1998
-253, -1459, 1998
-22, -1935, 1966
-72, -1943, 1823
-261, -1365, 1498
-341, -771, 1081
-322, -578, 858
-192, -553, 772
-124, -488, 807
-119, -337, 939
-140, -221, 1008
-155, -111, 1055
-150, -35, 1066
-144, -16, 1076
-151, 30, 1041
-,-,-
-82, 931, 1587
-76, 1111, 1938
-75, 859, 1998
-37, 568, 1998
-225, 192, 1998
-225, 192, 1998
-353, -375, 1998
-297, -1023, 1998
-325, -1451, 1993
-359, -1493, 1244
-361, -1481, 978
-328, -1535, 713
-272, -1631, 408
-199, -1637, 137
-152, -1562, -58
-164, -1405, -308
-251, -1225, -293
-348, -1165, -300
-464, -1066, -276
-577, -839, -215
-612, -601, -230
-587, -315, -326
-605, 77, -491
-628, 420, -413
-706, 853, -147
-706, 853, -147
-718, 1240, -4
-607, 1453, -117
-474, 1686, -135
-300, 1908, -174
-302, 1883, 12
-413, 1776, 419
-408, 1604, 899
-251, 1263, 1236
-178, 923, 1608
-177, 681, 1974
-186, 408, 1998
-244, 30, 1998
-333, -223, 1998
-331, -462, 1998
-290, -792, 1998
-113, -1214, 1998
64, -1325, 1824
61, -1257, 1487
-37, -1049, 1275
-177, -878, 1261
-278, -744, 1226
-232, -629, 1018
-169, -440, 906
-169, -440, 906
-102, -262, 855
-111, -108, 873
-111, 0, 854
-140, 51, 929
-162, 47, 974
-,-,-
-87, 481, 1067
-105, 767, 1171
-56, 867, 1524
-125, 837, 1947
-315, 720, 1998
-404, 521, 1998
-313, 94, 1998
-155, -457, 1998
-47, -1079, 1998
-47, -1079, 1998
-53, -1430, 1998
-204, -1572, 1939
-386, -1609, 1129
-358, -1598, 743
-320, -1540, 417
-313, -1457, 144
-247, -1360, -111
-181, -1163, -348
-130, -928, -736
-168, -878, -940
-339, -841, -799
-592, -521, -359
-674, -201, -155
-536, -156, -285
-361, -238, -384
-320, -210, -374
-388, 110, -252
-445, 454, -239
-445, 454, -239
-454, 747, -134
-464, 1021, -20
-565, 1426, 439
-561, 1791, 785
-370, 1952, 950
-218, 1808, 1180
-191, 1569, 1545
-200, 1382, 1831
-196, 1112, 1955
-179, 761, 1998
-175, 373, 1998
-220, 32, 1998
-203, -469, 1998
-122, -1048, 1998
-93, -1360, 1986
-86, -1419, 1865
-6, -1522, 1683
58, -1420, 1278
20, -1203, 1082
-52, -950, 974
-70, -818, 1007
-70, -818, 1007
-45, -710, 949
-61, -515, 991
-104, -315, 1020
-140, -118, 994
-,-,-
-94, 825, 1574
-120, 978, 1985
-104, 690, 1998
-8, 194, 1998
-8, 194, 1998
-1, -304, 1998
-24, -758, 1998
-133, -1082, 1998
-283, -1255, 1998
-462, -1292, 1985
-660, -1263, 1722
-799, -1297, 1520
-901, -1457, 1395
-909, -1487, 1306
