152, -340, 922
25, -302, 749
-52, -350, 800
-107, -439, 900
-123, -521, 1054
-138, -550, 1138
-,-,-
-601, 1009, -107
-811, 1418, -212
-811, 1418, -296
-972, 1566, -296
-1065, 1288, -232
-661, -412, 1053
-271, -1429, 1602
-60, -1995, 1985
11, -1998, 1998
11, -1998, 1998
-152, -1962, 1998
-297, -1734, 1998
-209, -1552, 1917
-150, -1435, 1886
-24, -1397, 1662
106, -1346, 1440
213, -1380, 1161
271, -1519, 954
257, -1712, 740
257, -1712, 740
128, -1868, 611
-125, -1870, 564
-357, -1775, 473
-486, -1547, 344
-594, -1192, 246
-681, -587, 295
-547, 278, 648
-707, 1133, 1006
-1259, 1808, 1409
-1626, 1958, 1707
-1390, 1411, 1811
-868, 677, 1797
-314, -11, 1722
-24, -277, 1459
127, -402, 1337
106, -486, 1312
-11, -528, 1376
-152, -469, 1366
-,-,-
-438, 559, 55
-902, 949, -98
-902, 949, -98
-1332, 1367, -267
-1702, 1733, -724
-1899, 1826, -1085
-1206, 62, -245
-1206, 62, -245
-468, -1204, 944
119, -1965, 1928
274, -1998, 1998
149, -1998, 1998
96, -1998, 1998
71, -1998, 1998
-49, -1998, 1781
-281, -1998, 1785
-393, -1997, 1543
-372, -1974, 1477
-146, -1998, 1198
77, -1998, 1004
138, -1998, 913
-6, -1998, 714
-212, -1974, 520
-353, -1798, 316
-488, -1501, 255
-674, -1156, 219
-921, -512, 232
-1017, 470, 392
-1105, 1179, 919
-1592, 1442, 1720
-1557, 1472, 1998
-1082, 1032, 1992
-556, 452, 1908
-78, -23, 1657
182, -219, 1457
301, -382, 1193
351, -523, 1114
247, -568, 1134
71, -532, 1195
-,-,-
-567, 665, -246
-820, 1303, -504
-1231, 1928, -858
-1691, 1997, -925
-1826, 1476, -615
-1524, 21, 300
-870, -1452, 1690
-274, -1998, 1998
-177, -1998, 1998
-93, -1998, 1998
21, -1998, 1998
141, -1998, 1967
176, -1998, 1568
-9, -1998, 1393
-119, -1998, 1350
-135, -1998, 1257
-169, -1998, 980
-239, -1998, 742
-345, -1946, 631
-431, -1783, 549
-484, -1587, 529
-561, -1283, 407
-658, -941, 334
